Row.names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,hg_symbol,hg_ensid
ENSMUSG00000000290,163.198345872848,4.13467331941436,0.529384557960036,7.81033986965387,5.70339785033177e-15,3.85491872215742e-14,Itgb2,ITGB2,ENSG00000160255
ENSMUSG00000000303,47.1977799871515,3.77241189453843,0.535429015179891,7.04558734694458,1.84680815735812e-12,1.04522999204984e-11,Cdh1,CDH1,ENSG00000039068
ENSMUSG00000000326,1029.17683973523,2.69850889525424,0.192854772666187,13.9924403111615,1.73359741303496e-44,5.02007369338279e-43,Comt,COMT,ENSG00000093010
ENSMUSG00000000339,256.2171513425,1.63240751926043,0.145492044154328,11.2199091623793,3.25604725796848e-29,4.83854560614222e-28,Rtca,RTCA,ENSG00000137996
ENSMUSG00000000359,6.18057469871975,3.76370433088717,1.24107994539588,3.03260426119175,0.00242453325980479,0.00538308043014787,Rem1,REM1,ENSG00000088320
ENSMUSG00000000409,18.8585640201396,1.67358226844761,0.465344897707082,3.59643412164599,0.000322609237190089,0.000828163066748408,Lck,LCK,ENSG00000182866
ENSMUSG00000000486,54.1573836207984,1.12555457062139,0.281509400446431,3.99828413842108,6.38033314182806e-05,0.000181638870712718,Sept1,SEPT1,ENSG00000180096
ENSMUSG00000000530,84.369775080907,3.44584314650656,0.36466201607153,9.44941615698916,3.40725849050715e-21,3.34835914775667e-20,Acvrl1,ACVRL1,ENSG00000139567
ENSMUSG00000000562,273.876346815253,2.50027848104075,0.19696108288802,12.6942766783134,6.36149558574069e-37,1.33482197075906e-35,Adora3,ADORA3,ENSG00000282608
ENSMUSG00000000567,389.836610111954,1.36792383198522,0.205189355436387,6.66664130347299,2.61723699320272e-11,1.35451711289006e-10,Sox9,SOX9,ENSG00000125398
ENSMUSG00000000568,1739.98574117304,1.09375580367748,0.12189947426899,8.97260476500454,2.89583658388814e-19,2.57647771767591e-18,Hnrnpd,HNRNPD,ENSG00000138668
ENSMUSG00000000581,99.7337356933169,1.35696432348988,0.207655274664136,6.53469711128047,6.37384001296845e-11,3.19497988619987e-10,C1d,C1D,ENSG00000197223
ENSMUSG00000000594,282.877987143664,1.57586022950706,0.14619770690478,10.7789668037231,4.32718694701143e-27,5.72547144355585e-26,Gm2a,GM2A,ENSG00000196743
ENSMUSG00000000628,128.425607369394,3.18112810561385,0.373335699583857,8.52082484787748,1.58420963824474e-17,1.26074892914463e-16,Hk2,HK2,ENSG00000159399
ENSMUSG00000000686,34.3543565444514,4.73785153813221,1.00721689097629,4.70390397597469,2.55233325413785e-06,8.54779583021803e-06,Abhd15,ABHD15,ENSG00000168792
ENSMUSG00000000693,98.7955188298548,4.41936903716144,0.630453608794555,7.00982431619575,2.38617559457577e-12,1.34272155939547e-11,Loxl3,LOXL3,ENSG00000115318
ENSMUSG00000000708,399.601382326567,1.28225985060409,0.13591380105202,9.43436090138716,3.93385024660809e-21,3.85165431021368e-20,Kat2b,KAT2B,ENSG00000114166
ENSMUSG00000000732,145.157677363091,1.67086087955985,0.307400395076923,5.43545456127908,5.46569129532013e-08,2.16283000751276e-07,Icosl,ICOSLG,ENSG00000160223
ENSMUSG00000000739,156.490044516072,2.87515623274704,0.258485470241677,11.1230864545649,9.68619801658753e-29,1.4150146046742e-27,Sult5a1,SULT1A4,ENSG00000213648
ENSMUSG00000000740,593.081257637306,2.04552856654838,0.20707625685472,9.8781415002275,5.17843862400096e-23,5.62817038149107e-22,Rpl13,RPL13,ENSG00000167526
ENSMUSG00000000751,420.505361951274,1.74943545835244,0.206495007439712,8.47204724241677,2.41117302983642e-17,1.90081563174474e-16,Rpa1,RPA1,ENSG00000132383
ENSMUSG00000000753,38.159621752948,3.4401897080041,0.54275746627109,6.33835538300238,2.32230674394098e-10,1.11566567354675e-09,Serpinf1,SERPINF1,ENSG00000132386
ENSMUSG00000000782,30.9749484551934,1.62675417808517,0.36343575843071,4.4760432630773,7.60390828406674e-06,2.41112361479639e-05,Tcf7,TCF7,ENSG00000081059
ENSMUSG00000000787,2329.84782046512,1.13044655675952,0.0837862431580517,13.4920306025307,1.74234761771011e-41,4.48727173115964e-40,Ddx3x,DDX3X,ENSG00000215301
ENSMUSG00000000791,53.1478514222159,1.62785473940594,0.36295785039833,4.48496908833751,7.29245058868813e-06,2.31662059311867e-05,Il12rb1,IL12RB1,ENSG00000096996
ENSMUSG00000000792,46.0636016102896,1.51074367803287,0.343247314739112,4.40132701163628,1.07590828197244e-05,3.35181537206665e-05,Slc5a5,SLC5A5,ENSG00000105641
ENSMUSG00000000826,1045.96430909357,1.06713068523931,0.0915516340090208,11.6560528579333,2.13722284225452e-31,3.51222940362433e-30,Dnajc5,DNAJC5,ENSG00000101152
ENSMUSG00000000884,25.3340655197677,3.01555940412227,0.681121219393808,4.42734614376878,9.53995740580701e-06,2.98724498870562e-05,Gnb1l,GNB1L,ENSG00000185838
ENSMUSG00000000889,5.8737059958707,2.69689002829994,1.20831134314493,2.23194960769021,0.0256182936628448,0.0460808821624901,Dbh,DBH,ENSG00000123454
ENSMUSG00000000957,323.96074042651,3.57392025944472,0.192177721575534,18.5969540597349,3.40090647200654e-77,2.92557743254662e-75,Mmp14,MMP14,ENSG00000157227
ENSMUSG00000000958,31.8646542760129,2.09096439503211,0.836304408123538,2.5002431826513,0.0124108080854004,0.0238930658513576,Slc7a7,SLC7A7,ENSG00000155465
ENSMUSG00000001014,1.82577893372795,4.32916768586044,1.89473133508923,2.28484514172906,0.0223219096598632,0.040720826987713,Icam4,ICAM4,ENSG00000105371
ENSMUSG00000001021,462.931047334341,5.98251639046921,0.214524735267271,27.8873034525167,3.80364333019045e-171,3.18788781279447e-168,S100a3,S100A3,ENSG00000188015
ENSMUSG00000001025,16.4445304704704,2.86069094775323,0.635123816041337,4.50414686947756,6.6640108814956e-06,2.12920264892487e-05,S100a6,S100A6,ENSG00000197956
ENSMUSG00000001027,20.2480091808158,5.24428750485275,1.06820463546635,4.90944087933419,9.13364295512699e-07,3.19911979039636e-06,Scn4a,SCN4A,ENSG00000007314
ENSMUSG00000001029,14.8840131282105,4.70018467901913,0.867721110594243,5.41669969951555,6.07091775468142e-08,2.39135626985128e-07,Icam2,ICAM2,ENSG00000108622
ENSMUSG00000001089,955.049287938258,1.45940605078881,0.154282881709962,9.45928695791645,3.10050216639873e-21,3.05201780366243e-20,Luzp1,LUZP1,ENSG00000169641
ENSMUSG00000001098,232.406712210787,2.01905152424088,0.171264922365326,11.7890546199182,4.44502524931041e-32,7.57643060216569e-31,Kctd10,KCTD10,ENSG00000110906
ENSMUSG00000001103,15.2272780574078,3.59160493337173,0.619593297364054,5.79671366467578,6.7627009271472e-09,2.90747572910649e-08,Sebox,SEBOX,ENSG00000274529
ENSMUSG00000001123,58.9547894416564,4.98176374102851,0.761268157069607,6.54403273638174,5.98816801610103e-11,3.0083391091678e-10,Lgals9,LGALS13,ENSG00000105198
ENSMUSG00000001151,1853.80282719707,1.20120527583456,0.112444467128959,10.6826534600135,1.22713073747367e-26,1.58995817372141e-25,Pcnt,PCNT,ENSG00000160299
ENSMUSG00000001156,598.269772327159,1.73295254707752,0.129081941597524,13.425212896788,4.30345832173481e-41,1.08638249922348e-39,Mxd1,MXD1,ENSG00000059728
ENSMUSG00000001158,318.859854369616,1.50902982285367,0.111640419500309,13.5168770379753,1.24343243051856e-41,3.22786255901164e-40,Snrnp27,SNRNP27,ENSG00000124380
ENSMUSG00000001175,5510.46557548554,1.33043141835934,0.102166696270957,13.0221634536453,9.15400469420944e-39,2.09620276112365e-37,Calm1,CALM1,ENSG00000198668
ENSMUSG00000001228,290.910689516984,2.96466237756042,1.08693662826718,2.72753930676415,0.00638086548671983,0.013050920944599,Uhrf1,UHRF1,ENSG00000276043
ENSMUSG00000001240,132.631151488769,3.29583107151397,0.314111264528629,10.4925593052509,9.34618948132238e-26,1.16120763339733e-24,Ramp2,RAMP2,ENSG00000131477
ENSMUSG00000001247,46.2733938352611,6.70024401395467,0.775618851214743,8.63857808956166,5.69169488023134e-18,4.68068902766207e-17,Lsr,LSR,ENSG00000105699
ENSMUSG00000001260,275.926016643737,1.18405171420327,0.194147251470053,6.09873024334785,1.06914317702859e-09,4.90955634861562e-09,Gabrg1,GABRG1,ENSG00000163285
ENSMUSG00000001270,1363.71790837448,1.11305606848976,0.13750222640331,8.09482215382489,5.73480763014359e-16,4.1312585221668e-15,Ckb,CKB,ENSG00000166165
ENSMUSG00000001280,490.490258421292,1.16738909359009,0.159203584737854,7.3326809538386,2.2559355724424e-13,1.3675473048569e-12,Sp1,SP1,ENSG00000185591
ENSMUSG00000001288,183.954900370536,2.00367474212381,0.163997311344441,12.2177292157889,2.49969723640625e-34,4.73682937550006e-33,Rarg,RARG,ENSG00000172819
ENSMUSG00000001289,177.050675074602,1.68718979548199,0.188782586506389,8.93721092980624,3.99116071455946e-19,3.51581706909571e-18,Pfdn5,PFDN5,ENSG00000123349
ENSMUSG00000001313,55.7508638895677,1.54876681256069,0.283139039641872,5.46998681114285,4.50069069494548e-08,1.79370804824342e-07,Rnd2,RND2,ENSG00000108830
ENSMUSG00000001349,6.59264024752592,2.91570301030454,0.955747192865841,3.05070528280779,0.00228304551888148,0.00509632883729315,Cnn1,CNN1,ENSG00000130176
ENSMUSG00000001380,312.742947795791,1.38660650409111,0.145248994476844,9.54641034924459,1.3426806988011e-21,1.35580707809403e-20,Hars,HARS,ENSG00000170445
ENSMUSG00000001383,636.227771650713,1.59762337010048,0.0880988703270398,18.1344365049155,1.70437079861071e-73,1.29188664099345e-71,Zmat2,ZMAT2,ENSG00000146007
ENSMUSG00000001403,195.210512291463,3.84170006605072,0.214474727516506,17.9121340333912,9.48291076514982e-72,6.90252368200756e-70,Ube2c,UBE2C,ENSG00000175063
ENSMUSG00000001418,310.026314689659,1.01927622387374,0.141545012922939,7.20107478762716,5.97397673588698e-13,3.5203020002111e-12,Glmp,GLMP,ENSG00000198715
ENSMUSG00000001420,15.4540715477361,3.07033618795219,0.587983454594175,5.22180711712598,1.77185472044374e-07,6.68668292416012e-07,Tmem79,TMEM79,ENSG00000163472
ENSMUSG00000001435,223.013654634473,1.55662680651892,0.186199291586308,8.36000391439398,6.2716175629939e-17,4.81727231193671e-16,Col18a1,COL18A1,ENSG00000182871
ENSMUSG00000001444,16.9395042270676,5.4409678029279,0.878315337324357,6.19477717365486,5.83675435290238e-10,2.72896640401719e-09,Tbx21,TBX21,ENSG00000073861
ENSMUSG00000001445,166.245746890664,1.81369117995108,0.237290014916233,7.64335229441213,2.11637884574579e-14,1.37898394182823e-13,Mrpl10,MRPL10,ENSG00000159111
ENSMUSG00000001473,7.85973952335635,3.01170990338217,0.959036821945276,3.14034856062494,0.00168746927353568,0.00385726047454965,Tubb6,TUBB6,ENSG00000176014
ENSMUSG00000001493,10.0933078871058,4.41228220568094,0.920961627559744,4.79095119019463,1.65992506905899e-06,5.65952158317787e-06,Meox1,MEOX1,ENSG00000005102
ENSMUSG00000001494,4.50472336782655,2.52740819254755,1.02491875823164,2.46595954288928,0.0136646767237994,0.0260691744937521,Sost,SOST,ENSG00000167941
ENSMUSG00000001506,239.046355522375,4.90174997802776,0.255474615550395,19.1868376725704,4.76784126663339e-82,4.77337391520218e-80,Col1a1,COL1A1,ENSG00000108821
ENSMUSG00000001508,7.95762602558472,3.75897806899228,1.24065048729928,3.02984451098313,0.00244679670394022,0.00542937021335889,Sgca,SGCA,ENSG00000108823
ENSMUSG00000001510,8.0678600472635,6.4851170930584,1.41399595591573,4.58637598355683,4.51006096166326e-06,1.46720781024099e-05,Dlx3,DLX3,ENSG00000064195
ENSMUSG00000001517,138.854342026178,3.60452977480802,0.360013845037478,10.0121976543229,1.34725936506334e-23,1.51303622568024e-22,Foxm1,FOXM1,ENSG00000111206
ENSMUSG00000001521,1393.6890298566,1.34756386902986,0.129231750700087,10.4274983642155,1.85713336089959e-25,2.26893586041768e-24,Tulp3,TULP3,ENSG00000078246
ENSMUSG00000001525,1212.01089097714,2.52149937181166,0.159173397733669,15.8412109542995,1.61677069296523e-56,7.06801065684682e-55,Tubb5,TUBB,ENSG00000196230
ENSMUSG00000001552,373.694249697913,1.36565033573434,0.148960342875431,9.16787857340246,4.82419004896571e-20,4.4754203319532e-19,Jup,JUP,ENSG00000173801
ENSMUSG00000001555,78.7829050655026,5.22880853350814,0.578639632247124,9.03638161320245,1.61943587007868e-19,1.46077896103591e-18,Fkbp10,FKBP10,ENSG00000141756
ENSMUSG00000001558,12.6969926960379,2.31409113632408,0.648354677029244,3.5691747407873,0.000358107518341214,0.000913533867555542,Klhl10,KLHL10,ENSG00000161594
ENSMUSG00000001583,20.3691908035183,1.6808752899927,0.43452381861039,3.868315654981,0.00010958974101143,0.00030159540884035,Tnk1,TNK1,ENSG00000174292
ENSMUSG00000001588,4.3319823873266,2.85252174149408,1.28468711020355,2.22040193198647,0.0263914960273885,0.0473150069959304,Acap1,ACAP1,ENSG00000072818
ENSMUSG00000001604,27.7151252159445,5.21797280083284,0.860913888992996,6.0609694738881,1.35303512293376e-09,6.16399010655986e-09,Tcea3,TCEA3,ENSG00000204219
ENSMUSG00000001622,93.2353884225662,1.22789560223146,0.450603582310371,2.72500186513321,0.00643011238269013,0.0131452307919599,Csn3,CSN3,ENSG00000171209
ENSMUSG00000001632,1107.04816699366,1.43823508618586,0.117347180326084,12.2562389840923,1.55553554696641e-34,2.96877551949985e-33,Brpf1,BRPF1,ENSG00000156983
ENSMUSG00000001655,11.9099818558966,3.79814722995282,0.916645390558017,4.14352951433123,3.42001032295577e-05,0.000100473292752714,Hoxc13,HOXC13,ENSG00000123364
ENSMUSG00000001665,21.0205967460866,1.01575356589327,0.449417476304738,2.26015591170405,0.0238115760588747,0.0431672190909727,Gstt3,ENSMUSG00000001665,ENSMUSG00000001665
ENSMUSG00000001666,26.1713597456152,2.06299352471918,0.413355837373336,4.99084163859508,6.01167703327232e-07,2.14664070716994e-06,Ddt,DDT,ENSG00000099977
ENSMUSG00000001670,4.07391615587242,4.86214136072333,1.37831604470348,3.52759541573016,0.000419352590415644,0.00105817538815075,Tat,TAT,ENSG00000198650
ENSMUSG00000001674,289.265379253453,1.4143791751872,0.132307861154469,10.6900615189896,1.13295805389151e-26,1.46988905585376e-25,Ddx18,DDX18,ENSG00000088205
ENSMUSG00000001700,173.174476183721,3.3253469496892,0.41139878758325,8.08302564337598,6.31793319102562e-16,4.5435217510553e-15,Gramd3,GRAMD2B,ENSG00000155324
ENSMUSG00000001707,52.99268265617,1.01012280740977,0.301369365955467,3.35177666186228,0.000802947658264183,0.00193634220712936,Eef1e1,EEF1E1-BLOC1S5,ENSG00000265818
ENSMUSG00000001729,395.802440931358,1.13834304264042,0.130623819418709,8.71466664890203,2.9161545194398e-18,2.451073830179e-17,Akt1,AKT1,ENSG00000142208
ENSMUSG00000001739,19.4585932923608,3.90663126057309,0.721732771440757,5.41285003973768,6.20294366705753e-08,2.4409067686852e-07,Cldn15,CLDN15,ENSG00000106404
ENSMUSG00000001750,655.359819153156,1.31728993058687,0.175022235592696,7.52641472168377,5.21525142176021e-14,3.30863107395208e-13,Tcirg1,TCIRG1,ENSG00000110719
ENSMUSG00000001761,194.970270808308,1.43542382889117,0.202335141631609,7.09428830462206,1.30018831012328e-12,7.452075789206e-12,Smo,SMO,ENSG00000128602
ENSMUSG00000001768,346.698264099503,2.03892981606043,0.17883461180739,11.4012035782895,4.123781465341e-30,6.3767530576865e-29,Rin2,RIN2,ENSG00000132669
ENSMUSG00000001773,271.456474577714,3.18911724610799,0.380362705855517,8.38441097671493,5.09803855040125e-17,3.9385268063595e-16,Folh1,FOLH1,ENSG00000086205
ENSMUSG00000001847,651.014504008803,1.15852747021685,0.117988870789509,9.81895548677338,9.33052767976075e-23,1.00257032585385e-21,Rac1,RAC1,ENSG00000136238
ENSMUSG00000001864,49.9972594099843,4.73467615179805,0.625577348419767,7.5684903933271,3.77586238874736e-14,2.42211159830541e-13,Aif1l,AIF1L,ENSG00000126878
ENSMUSG00000001891,252.651762504178,1.07195719563643,0.161336110157906,6.64424842390996,3.04768172158609e-11,1.56953468435756e-10,Ugp2,UGP2,ENSG00000169764
ENSMUSG00000001910,854.524036582888,1.37361744084342,0.114760522775164,11.9694247431635,5.13836404356707e-33,9.18517799232153e-32,Nacc1,NACC1,ENSG00000160877
ENSMUSG00000001918,50.5175707820761,4.46649532546392,0.477256613514369,9.35868712761053,8.07335901092224e-21,7.75963018435101e-20,Slc1a5,SLC1A5,ENSG00000105281
ENSMUSG00000001924,1039.62436874784,1.02726644187296,0.106358096122142,9.65856365737541,4.5215887011645e-22,4.68183137874901e-21,Uba1,UBA1,ENSG00000130985
ENSMUSG00000001930,519.847104196192,2.00271283909749,0.475936596093574,4.207940417979,2.57708791290074e-05,7.68255049156811e-05,Vwf,VWF,ENSG00000110799
ENSMUSG00000001943,32.1135840799167,2.06892602991757,0.664291829590541,3.1144836316786,0.001842671802691,0.00418260129158375,Vsig2,VSIG2,ENSG00000019102
ENSMUSG00000001946,104.71840322563,3.01497921502933,0.321473630334948,9.3786206099952,6.68414286551149e-21,6.46464381196552e-20,Esam,ESAM,ENSG00000149564
ENSMUSG00000001964,87.8566698396143,2.34092320334792,0.2667892470837,8.77442861335973,1.71773799603377e-18,1.46179652960994e-17,Emd,EMD,ENSG00000102119
ENSMUSG00000002020,119.642340867659,2.78833998157051,0.292591817526482,9.52979480131275,1.57594423860407e-21,1.58047002718673e-20,Ltbp2,LTBP2,ENSG00000119681
ENSMUSG00000002052,3634.90537763516,1.14244947332809,0.101249938725236,11.2834584169812,1.58394052669019e-29,2.39872542126639e-28,Supt6,SUPT6H,ENSG00000109111
ENSMUSG00000002055,716.956528238564,1.59151380511782,0.269264724048202,5.91059155908189,3.40881312691552e-09,1.50367104157804e-08,Spag5,SPAG5,ENSG00000076382
ENSMUSG00000002058,53.2248826036859,2.01888461206676,0.317016577818268,6.36838813276225,1.91025019484691e-10,9.25438137335081e-10,Unc119,UNC119,ENSG00000109103
ENSMUSG00000002068,149.927533952317,1.37350663586586,0.289695504312768,4.74120797671395,2.12447707945092e-06,7.17056847872665e-06,Ccne1,CCNE1,ENSG00000105173
ENSMUSG00000002083,285.122838162578,5.49178094387118,0.325985566935698,16.8466996729167,1.10935286575209e-63,6.39327248801018e-62,Bbc3,ENSMUSG00000002083,ENSMUSG00000002083
ENSMUSG00000002100,18.9559744947595,2.16342829974542,0.469840080839158,4.60460566897874,4.13248146782018e-06,1.35066530782214e-05,Mybpc3,MYBPC3,ENSG00000134571
ENSMUSG00000002102,616.494885459895,1.34189927523446,0.110693827974861,12.122620563264,8.01545341883008e-34,1.48344044534991e-32,Psmc3,PSMC3,ENSG00000165916
ENSMUSG00000002104,8.43620146409013,4.18032159764589,0.950933059311776,4.39602089412197,1.10253325918173e-05,3.43075322211062e-05,Rapsn,RAPSN,ENSG00000165917
ENSMUSG00000002108,29.5691649116615,1.87102367209524,0.504324702759967,3.70995840944511,0.000207293298510569,0.000547075269321549,Nr1h3,NR1H3,ENSG00000025434
ENSMUSG00000002111,50.8796666886686,6.42176782348561,0.886314719359506,7.24547125667312,4.3093816568188e-13,2.56568706152066e-12,Spi1,SPI1,ENSG00000066336
ENSMUSG00000002233,27.8918803146659,3.24089043464771,0.569406984239724,5.69169420880035,1.25784976699976e-08,5.27186241822702e-08,Rhoc,,ENSG00000271810
ENSMUSG00000002257,87.8434231050864,4.74448622912801,0.337075175699916,14.0754542937681,5.37583155034747e-45,1.59126783751658e-43,Def6,DEF6,ENSG00000023892
ENSMUSG00000002266,168.310156308771,1.19534629991148,0.179626142242591,6.65463436996341,2.84005185702798e-11,1.4649214203281e-10,Zim1,ENSMUSG00000002266,ENSMUSG00000002266
ENSMUSG00000002274,55.1904165814209,3.16775496315997,0.496987795372388,6.37390896246536,1.84269998932729e-10,8.94041705043445e-10,Metrn,METRN,ENSG00000103260
ENSMUSG00000002289,24.3344871086678,4.81160932970904,0.97598916503806,4.92998232159822,8.22370582606353e-07,2.89669869324561e-06,Angptl4,ANGPTL4,ENSG00000167772
ENSMUSG00000002297,400.580992743126,1.54720659147521,0.190708512977856,8.11293930887533,4.94097529151365e-16,3.57519904295169e-15,Dbf4,DBF4,ENSG00000006634
ENSMUSG00000002393,49.5093530648471,1.00455479487336,0.294132187111289,3.41531746232611,0.00063707713588195,0.00156241290059035,Nr2f6,NR2F6,ENSG00000160113
ENSMUSG00000002428,1144.02874102203,1.0661231420639,0.10757580385705,9.9104362118511,3.7500527819273e-23,4.10156779660907e-22,Hltf,HLTF,ENSG00000071794
ENSMUSG00000002459,232.123188477447,1.04721881760158,0.185116445211809,5.65708150025979,1.53968661460783e-08,6.40913397941055e-08,Rgs20,RGS20,ENSG00000147509
ENSMUSG00000002486,857.32501675947,1.97549230501543,0.119751962801548,16.4965338254138,3.88566223424864e-61,2.03903427512432e-59,Tchp,ENSMUSG00000002486,ENSMUSG00000002486
ENSMUSG00000002500,10.9032843924048,4.36702157667572,0.840235356829449,5.19737897385594,2.0211804429445e-07,7.59340511185118e-07,Rpl3l,RPL3L,ENSG00000140986
ENSMUSG00000002524,291.742669664182,2.35759794157101,0.253241751556247,9.30967317625491,1.28226297659191e-20,1.21727838690443e-19,Puf60,PUF60,ENSG00000179950
ENSMUSG00000002550,225.10156858026,1.56318881822036,0.190002370918337,8.22720690623498,1.91629288010886e-16,1.42274197279457e-15,Uck1,UCK1,ENSG00000130717
ENSMUSG00000002580,33.6829810972286,2.85654114960212,0.444464489739634,6.42692771986234,1.30208694926825e-10,6.39253867277569e-10,Mien1,MIEN1,ENSG00000141741
ENSMUSG00000002602,425.308362622299,4.81360269396001,0.33323719977679,14.4449740220608,2.69658941214325e-47,8.68295870645555e-46,Axl,AXL,ENSG00000167601
ENSMUSG00000002603,203.898413039584,1.27430404022304,0.160503958806524,7.93939320686237,2.0317273300969e-15,1.41262596589387e-14,Tgfb1,TGFB1,ENSG00000105329
ENSMUSG00000002658,568.751512230443,2.19800050404534,0.136024486778498,16.1588590120877,9.83654542730203e-59,4.66147372478963e-57,Gtf2f1,GTF2F1,ENSG00000125651
ENSMUSG00000002664,3.24517828738913,4.05145245725931,1.6078571408193,2.51978385044511,0.0117426918633882,0.0227216440053186,Pspn,PSPN,ENSG00000125650
ENSMUSG00000002718,692.133143559327,1.1334952671267,0.111391240353927,10.1758025453816,2.54295010110034e-24,2.95191524597061e-23,Cse1l,CSE1L,ENSG00000124207
ENSMUSG00000002804,34.8423109791082,1.16825801058734,0.363454939822656,3.21431319975285,0.0013075696270925,0.00304898628307881,Nudt14,NUDT14,ENSG00000183828
ENSMUSG00000002831,934.165069576751,3.19462511521965,0.312634013041432,10.2184182845015,1.63994882122365e-24,1.92040952981135e-23,Plin4,PLIN4,ENSG00000167676
ENSMUSG00000002870,308.6913866949,2.54133763976962,0.759043985288746,3.34807690861667,0.000813744256973145,0.00196060567014786,Mcm2,MCM2,ENSG00000073111
ENSMUSG00000002885,73.0967490844547,3.80072376192078,0.367799225223744,10.3336915938545,4.9613632361887e-25,5.95241837097584e-24,Cd97,ADGRE5,ENSG00000123146
ENSMUSG00000002944,14.8058860184374,2.34421702862071,0.67245684896663,3.48604826052867,0.000490212558517925,0.00122350848222282,Cd36,CD36,ENSG00000135218
ENSMUSG00000002980,102.31651225067,3.93712106175244,0.313443546412581,12.5608617781846,3.46537624976176e-36,7.03970546471685e-35,Bcam,BCAM,ENSG00000187244
ENSMUSG00000002983,79.179898644472,1.54547332056824,0.237154863037645,6.51672624703005,7.18583934122877e-11,3.59034936528027e-10,Relb,RELB,ENSG00000104856
ENSMUSG00000002985,7211.97761264858,4.31559544832612,0.140906688068973,30.6273286773561,5.297054495027e-206,9.71148728482012e-203,Apoe,APOE,ENSG00000130203
ENSMUSG00000003031,332.757774910083,1.952035526853,0.149601516419495,13.0482335578693,6.50379185967161e-39,1.50340607101345e-37,Cdkn1b,CDKN1B,ENSG00000111276
ENSMUSG00000003032,58.655141432061,3.43386687553886,0.374097774862767,9.17906255068886,4.34860538754419e-20,4.03932838626414e-19,Klf4,KLF4,ENSG00000136826
ENSMUSG00000003038,682.607262577776,3.23915493874495,0.169883926929248,19.0668711119091,4.75943910230797e-81,4.57748808613449e-79,Hmgn2,HMGN4,ENSG00000182952
ENSMUSG00000003039,439.663115669803,1.64365765908498,0.124335205426253,13.219567647394,6.76516906255725e-40,1.63064477634392e-38,Fam32a,FAM32A,ENSG00000105058
ENSMUSG00000003051,33.5169381898106,7.29386703008655,0.921235653076741,7.91748235723022,2.42368005310616e-15,1.67634742149839e-14,Elf3,ELF3,ENSG00000163435
ENSMUSG00000003068,372.656806050171,1.30153654457249,0.142061837889743,9.16176056783556,5.10574206557295e-20,4.73063290434356e-19,Stk11,STK11,ENSG00000118046
ENSMUSG00000003070,53.861820445129,1.9870333172169,0.289584545524057,6.8616690632471,6.80605913593589e-12,3.70268803215028e-11,Efna2,EFNA2,ENSG00000099617
ENSMUSG00000003099,704.02465849572,1.28400502212879,0.103240543787457,12.4370230437006,1.64522043401678e-35,3.25866956188038e-34,Ppp5c,PPP5C,ENSG00000011485
