"","baseMean","log2FoldChange","lfcSE","pvalue","padj","sig","pct_in","pct_out"
"SDF4",178.809931058155,0.410061922610345,0.225547748771788,0.0583126252202057,0.111422272095848,"Not significant",49.9156829679595,26.4746886070163
"B3GALT6",14.7709265688651,0.208424256770644,0.28162906122741,0.423775781253317,0.524520732521827,"Not significant",7.41989881956155,3.38475602788253
"C1QTNF12",2.45934358767524,0.105772041860176,0.525312687677441,1,1,"Not significant",1.34907251264755,0.694777739686893
"AL162741.1",0.735601422009249,0.717788580597818,0.898332198416746,0.0386952087222763,0.0789083310072472,"Not significant",0.505902192242833,0.100559936007313
"UBE2J2",129.507334213624,-0.29314916946635,0.124114913161002,0.00735214994478444,0.0190391258195578,"Significant",35.2445193929174,25.1034167523712
"LINC01786",25.5900686097978,-0.326905180833271,0.212689349190459,0.00150281795125303,0.00464293535126829,"Significant",9.106239460371,6.51354130956462
"SCNN1D",21.5943177239629,-0.515866444355367,0.285530692344776,0.0117806478161367,0.028657335819929,"Significant",8.09443507588533,6.19357787681408
"ACAP3",479.752244562517,0.202024634330023,0.140300996945202,0.0341452281989561,0.0710880477025042,"Not significant",79.0893760539629,42.0866186721518
"PUSL1",7.38763336616857,0.330716481537753,0.33010564173212,0.247706955215722,0.35312630626315,"Not significant",4.21585160202361,1.84893155067992
"INTS11",106.379314957559,-0.122900308451682,0.140196573396413,0.141049938675831,0.228010226664865,"Not significant",35.2445193929174,22.3494457776254
"CPTP",10.2528655402676,-0.0200331542996828,0.308353949909789,0.240876133407872,0.345667783902141,"Not significant",4.5531197301855,2.58941835218832
"DVL1",64.2616587980364,-0.160210620221646,0.19582163758223,0.37552250103276,0.481036112303427,"Not significant",21.9224283305228,13.961832933379
"MXRA8",7.7725673766908,-2.17421985626169,0.645543304557708,1.51024037220446e-07,9.4463714670148e-07,"Significant",1.18043844856661,2.76311278711004
"AURKAIP1",30.1724634313281,-0.323692564342281,0.324930508227608,0.243757752157708,0.349017794370046,"Not significant",15.6829679595278,10.0605645069135
"CCNL2",396.564988730315,0.129462625665276,0.0754730865899552,0.0843393252537197,0.150461930703473,"Not significant",76.5598650927487,49.8274482916238
"MRPL20-AS1",9.84749675951344,-0.0366116175580869,0.330698003671251,0.541415846078123,0.625319806960699,"Not significant",4.38448566610455,2.6282710547366
"MRPL20",110.024500378299,-0.16235653449958,0.137395805522569,0.227548958183125,0.331200882153186,"Not significant",36.424957841484,22.7036910067421
"AL391244.2",8.05984229998009,-0.623891968728903,0.384826636837367,0.00439916799542828,0.0120824093764334,"Significant",2.69814502529511,2.31516398125928
"ANKRD65",8.72955743706171,-4.6334005082316,1.26700672004154,1.35148794799932e-11,1.35997531228303e-10,"Significant",0.843170320404722,4.37435721631813
"TMEM88B",2.49376353375511,-4.20794168255618,2.19413290415008,6.4988161120998e-09,4.84344051692472e-08,"Significant",0.337268128161889,1.17700834190378
"VWA1",26.5307882029181,-8.59200960167401,2.75960969288848,5.77617536308419e-31,2.60071102298204e-29,"Significant",2.69814502529511,11.4866872357445
"ATAD3C",10.2228485001353,-0.874822304332771,0.457772696121382,0.0056506977724284,0.0150552628443808,"Significant",3.20404721753794,3.33676151296995
"ATAD3B",88.2232943103138,-0.260514182710307,0.131623814623636,0.000507657636241851,0.00174780005197523,"Significant",31.1973018549747,18.8001371271855
"ATAD3A",69.390007862174,0.297646989222836,0.133602675701429,0.0070901853239035,0.0184343464945243,"Significant",27.150084317032,12.533424751457
"TMEM240",93.0045763380809,0.872822436021967,0.352875038012683,0.00677041665628324,0.017700945361086,"Significant",37.6053962900506,13.0613644154954
"SSU72",143.788400897957,0.107096900549829,0.110092938221577,0.268609058470115,0.375072316625278,"Not significant",47.2175379426644,25.9238944120672
"AL645728.1",24.199030393712,0.393584254457142,0.323723901726971,0.186122669291724,0.283809981611429,"Not significant",10.4553119730185,4.46806079305222
