"","baseMean","log2FoldChange","lfcSE","pvalue","padj","sig","pct_in","pct_out"
"LINC01770",0.820785700562508,0.106242255319111,0.870730263684649,1,1,"Not significant",0.172117039586919,0.292457787831014
"VWA1",41.3127558520287,1.16303245925374,0.259384499208681,1.50396496317687e-07,4.27714568582685e-07,"Significant",11.5318416523236,11.3670116754632
"ATAD3C",9.10775971851116,0.724217102147533,0.439421349468952,0.0389152880801124,0.0518373047898455,"Not significant",2.40963855421687,3.34727077478466
"ATAD3B",51.3834364124356,-0.204290686548568,0.207427388791517,0.307927232662285,0.347460143720933,"Not significant",8.43373493975904,19.105718920648
"ATAD3A",27.0751273137719,-0.760154401208101,0.294499370190538,3.14040146763007e-09,1.08114971102459e-08,"Significant",3.6144578313253,12.8498640528252
"TMEM240",20.1311548914586,-1.82730205194072,0.533972996323357,1.38196937083661e-06,3.52147444008469e-06,"Significant",2.06540447504303,13.539881645989
"SSU72",115.262970140826,0.998950337256603,0.156689116342236,8.90234050141672e-18,6.26627593629848e-17,"Significant",24.0963855421687,26.2366623254964
"AL645728.1",12.08580786362,-0.416366201036347,0.518824534560228,0.185665140041537,0.218828329331859,"Not significant",1.37693631669535,4.59021637306647
"FNDC10",1.66112990763913,-2.18131588773783,1.77643328703919,1.44887420499964e-11,6.175494423175e-11,"Significant",0,1.58566956839628
"AL691432.4",3.17998948903282,-3.42105527776552,2.13090984968418,2.0624454413077e-05,4.51996014061639e-05,"Significant",0,2.96570475472388
"AL691432.2",11.8905180144148,-1.18822295019335,0.510497677548718,6.30480180366446e-06,1.48183319909115e-05,"Significant",1.54905335628227,7.30915986930793
"MIB2",44.0233071433744,-0.676426474750605,0.240601067953581,3.88253799402723e-07,1.0571069950084e-06,"Significant",6.54044750430293,19.8894143989764
"MMP23B",4.96022338879003,0.180047140268179,0.617108895080241,2.30233302731133e-13,1.14834535122511e-12,"Significant",0.688468158347676,1.23380629241209
"CDK11B",84.9594359303552,0.298142327338843,0.183070167825611,0.000615400550464281,0.00109305241290959,"Significant",14.6299483648881,24.5664541778052
"FO704657.1",13.6364974013177,-0.395058133413757,0.460245486588688,0.208189666863573,0.243088566691898,"Not significant",2.40963855421687,6.88418214636598
"SLC35E2B",84.2118299027772,-0.526985833182883,0.181128427375421,8.20450726471622e-06,1.89835348390729e-05,"Significant",13.9414802065404,30.1140128407247
"CDK11A",80.8589952692836,0.250891755748053,0.253321043851009,0.145856672652235,0.175336264097798,"Not significant",13.0808950086059,25.0851097859118
"SLC35E2A",75.3908440065987,-0.425241837496832,0.298930049264772,0.101135704709202,0.125473199513259,"Not significant",9.81067125645439,24.4613521603034
"NADK",75.7025332793276,0.246055835594297,0.163778587248652,0.00471921317104152,0.00731482253339695,"Significant",13.9414802065404,22.4644138277698
"GNB1",854.915722003864,0.374217668973497,0.125901627369439,0.00265753740017382,0.00428253784559744,"Significant",68.6746987951807,76.8638471908059
"CALML6",0.585505853766421,-0.808894312427302,1.13226502545335,3.53357428762799e-08,1.08183269205543e-07,"Significant",0,0.591770055064318
"TMEM52",0.661610956384316,-0.855244722092305,1.17246136305953,0.00104730219867799,0.00179507004261861,"Significant",0,0.699156899033518
"CFAP74",37.7112460285422,-3.15918198468364,0.54570211281149,4.61613315763358e-17,3.0724293533345e-16,"Significant",1.37693631669535,18.3380172275916
"AL391845.2",1.01565617637297,-0.447288948894827,0.839446208914894,0.000851388288281927,0.00147794471233641,"Significant",0.172117039586919,0.801974090067859
"GABRD",33.8603386789584,-3.40971146111305,0.650899468163318,4.55986968557717e-13,2.2092089488371e-12,"Significant",1.03270223752151,18.7310073799895
"PRKCZ",203.726592434118,-4.4148909413237,0.33344691309632,3.36345683504723e-81,3.82626262051596e-79,"Significant",3.6144578313253,41.4833093426554
"AL590822.2",6.44092088734271,-2.75736577569392,1.3008717863968,0.00037339369488254,0.000687003259085038,"Significant",0.172117039586919,4.72502113464482
"PRKCZ-AS1",0.707537454362379,-0.148549939637039,0.823008456423031,0.0480879798149998,0.0630721962622374,"Not significant",0.172117039586919,0.504946649301986
"FAAP20",36.8310737396433,0.598432872020132,0.226265549669983,0.000760906887356878,0.00133197052294947,"Significant",9.63855421686747,12.6442296707565
"AL590822.1",7.17469224838781,0.327863104790355,0.434480406668126,0.174187669391004,0.206449634909237,"Not significant",1.72117039586919,2.60470217286997
"SKI",374.774803970009,0.547903453801093,0.141383565091845,6.635088175697e-05,0.000135462916978905,"Significant",49.3975903614458,53.13363950008
"AL590822.3",0.867363799108483,0.256588594646151,0.800140706107589,1,1,"Not significant",0.344234079173838,0.504946649301986
"MORN1",65.4088919561607,-1.25086237632571,0.235585269763447,7.65345084254393e-16,4.64755356408187e-15,"Significant",6.88468158347676,25.580917129344
"RER1",99.7861183967818,0.483886564217027,0.183148900682885,0.000227962723314176,0.000432436969712197,"Significant",19.9655765920826,28.5717549752096
"PEX10",20.3772430608993,-0.784039866944658,0.390924084047787,0.00903682609476633,0.0133601019575936,"Significant",2.75387263339071,10.4576507414262
"PLCH2",24.799190660452,-3.03822702148058,0.584901955676629,2.23931264233386e-28,3.00702750749687e-27,"Significant",1.20481927710843,15.0295885027532
"PANK4",18.6726337069348,-0.615456541800014,0.360288311125275,0.0117005344574232,0.0169848781427802,"Significant",3.09810671256454,8.92910183471565
"HES5",12.1149746865714,-2.15695867337733,0.880927106163611,0.000535750905290448,0.000961877796948412,"Significant",0.516351118760757,6.13704389151644
"AL139246.5",10.8944976011674,-2.77178026590094,0.788923839515161,1.3168347652248e-19,1.04428805080277e-18,"Significant",0.516351118760757,7.67930175703155
"TNFRSF14-AS1",8.30705584636943,4.70440935574706,0.468709294722162,2.59606751158264e-46,8.08973142873677e-45,"Significant",3.09810671256454,0.246761258482418
"TNFRSF14",43.651057637068,4.04477218156281,0.226985861302153,1.73883166918899e-96,3.06069620365152e-94,"Significant",15.1462994836489,2.18886375579775
"AL139246.3",1.01100444772558,0.376384347491137,0.989058166950854,1.56738417339676e-08,5.0082086472659e-08,"Significant",0.172117039586919,0.143944067448077
"PRXL2B",8.84849739458738,0.323336885192245,0.375234930721389,0.138142854124496,0.166709570241221,"Not significant",3.09810671256454,4.23835309708228
"MMEL1",0.633585421509492,-0.838266796390697,1.15235777322961,2.42125253738888e-05,5.24759150179016e-05,"Significant",0,0.582630749194599
"TTC34",12.2113632807733,-1.43992172088128,0.52917123075664,1.55186256691183e-09,5.50034989532248e-09,"Significant",1.20481927710843,6.81335252587566
"AC242022.2",0.331503667073022,-0.479095953141795,1.01483457551628,0.000172216470256963,0.00033269642318607,"Significant",0,0.310736399570453
"PRDM16-DT",52.1077373052624,-2.38577040051707,0.487968145133684,4.03203993675331e-08,1.22708729430328e-07,"Significant",2.06540447504303,13.4416341078895
"PRDM16",154.179040777622,-1.91365249643657,0.486469022139086,2.63017272870667e-05,5.67066372221612e-05,"Significant",6.02409638554217,18.8201156122193
"AL354743.2",2.28822223938636,-1.18928495917336,1.13601475958298,0.0332449831084723,0.0448413096696082,"Significant",0.172117039586919,1.50113098910138
"AL354743.1",0.469274197364805,0.110048225616138,0.874140208810841,1,1,"Not significant",0.172117039586919,0.255900564352137
"ARHGEF16",3.64685208938039,2.17136187123491,0.64673821454362,4.09333263275476e-08,1.24457759589045e-07,"Significant",1.54905335628227,0.525510087508854
"MEGF6",48.0476282776796,4.26710113968817,0.201271255450684,1.78043650122952e-133,9.46574516194494e-131,"Significant",15.4905335628227,2.16830031759088
"AL513320.1",3.84900314520553,-1.04240408136352,0.795021665784241,0.0020509263306733,0.00336178931193747,"Significant",0.516351118760757,3.02739506934448
"TPRG1L",32.91277889791,0.312416422147568,0.305889339737212,0.0970130683130415,0.120789917441239,"Not significant",7.40103270223752,11.0859780199694
"WRAP73",29.6118863370653,-0.0570786312076747,0.280729246714766,0.700888840271843,0.734585419131067,"Not significant",5.16351118760757,12.8978454086412
"TP73",1.03537401136577,-0.460749318682499,0.831193534130197,8.37728932234334e-07,2.19157224479179e-06,"Significant",0.172117039586919,0.815683048872438
"CCDC27",0.705587112517777,-0.144869596718627,0.825575287225358,0.045523431891717,0.0599833556325487,"Not significant",0.172117039586919,0.459250119953389
"SMIM1",2.75015569695755,0.30733332351971,0.950872749778374,3.12559136190844e-13,1.53980296083731e-12,"Significant",0.172117039586919,0.196495076198963
"LRRC47",34.4488738383383,-0.0979081642355611,0.240798133880855,0.328133217777068,0.368205122601815,"Not significant",6.71256454388985,14.9473347499257
"CEP104",137.515626022052,-0.304885854432951,0.132419944384622,6.14449513302665e-07,1.63303433611771e-06,"Significant",22.2030981067126,40.5739484086184
"DFFB",77.3287392797414,-1.2181290158609,0.263193007539347,4.28566271984353e-08,1.29971827141611e-07,"Significant",8.43373493975904,28.2975757991181
"C1orf174",16.5980771870672,0.644759532604807,0.289272320578396,0.000342783933730083,0.000633908160545353,"Significant",4.64716006884682,6.4409258116846
"LINC01134",3.06711521716259,-0.375688369088117,0.652877048692817,0.159922780057287,0.191020098270169,"Not significant",0.344234079173838,1.50570064203624
"LINC02780",3.0047406424449,-0.0216341725612344,0.836264653460958,1.5966410125795e-13,8.09223638496276e-13,"Significant",0.172117039586919,0.351863275984189
"AJAP1",207.303116583433,-3.0695174776698,0.319630894813968,6.96170358895726e-24,7.20824086629275e-23,"Significant",7.05679862306368,37.2266776338337
"Z98886.1",0.467898411851913,-0.624783154284507,1.06599915819121,0.00294010498994675,0.00470442080296682,"Significant",0,0.443256334681381
"AL365255.1",26.1122630037781,-3.94508106675952,0.809172451922309,1.40506656115979e-18,1.0410520189071e-17,"Significant",0.344234079173838,10.6792789087669
"NPHP4",178.743459660659,-1.55655397552616,0.163838137466137,3.90875712653557e-37,8.06231448166098e-36,"Significant",13.2530120481928,39.9524756094775
"KCNAB2",124.519283077532,-3.25675423031525,0.297869677353566,1.15704780720218e-50,4.20394036616792e-49,"Significant",4.81927710843374,31.4871935476501
"CHD5",38.8181550821529,-4.30693897341678,0.71215514548647,1.3090412944697e-29,1.89876585535803e-28,"Significant",0.860585197934595,15.8932529074417
"RPL22",103.143120001087,0.129834360168939,0.249047533645624,0.390197264473989,0.430867621940144,"Not significant",18.2444061962134,27.9982635318848
"RNF207",23.4722025872087,-0.643260247018191,0.325093996883833,0.000103999055404663,0.000206594432846339,"Significant",3.78657487091222,11.0631297552951
"ICMT",42.7192611715828,-0.427099710552135,0.269692489917899,0.0485157374293068,0.0635852229094366,"Not significant",6.88468158347676,16.6106884182146
"GPR153",15.4900107915686,1.03585442116506,0.353863650479808,2.28145029405424e-15,1.34314263526343e-14,"Significant",3.44234079173838,3.14163639271597
"ACOT7",90.6967076896482,-1.74177734732148,0.245465577953767,4.3489481908504e-20,3.56720558311851e-19,"Significant",6.71256454388985,32.2960221171202
"AL031848.2",3.12246713880649,-0.125155418619499,0.650243021973331,0.381184276898486,0.421719607486408,"Not significant",0.516351118760757,1.29321178056527
"HES2",1.7175171241889,0.774600581897377,0.854110193415268,5.38900987140611e-05,0.00011119047692064,"Significant",0.516351118760757,0.438686681746521
"ESPN",2.18744818177312,0.0577887701531955,0.608080200833144,0.0025106871908564,0.00405894948547847,"Significant",0.688468158347676,1.30006625996756
"TNFRSF25",29.7537949726259,-2.17188691099545,0.478233089639819,9.45896383511212e-10,3.42433945064627e-09,"Significant",2.58175559380379,16.4507505654946
"PLEKHG5",48.2754664571026,-0.319434209930717,0.262304001118442,0.194862207762777,0.228953426593366,"Not significant",6.54044750430293,16.3525030273951
"NOL9",108.466503500651,-0.252485481647268,0.148843314207788,0.0743897566600318,0.0946392318577179,"Not significant",16.1790017211704,32.8261018575639
"TAS1R1",7.8949263708852,-2.39339390302737,0.950427269737769,2.57853907719847e-06,6.36052660733806e-06,"Significant",0.516351118760757,5.5361345305824
"ZBTB48",36.4868333393261,-0.558437210059788,0.289774078526369,0.0046760414473723,0.00725351647883148,"Significant",5.85197934595525,17.3738204583362
"KLHL21",53.6588942465675,-0.163366434000553,0.22510068461875,0.399564977573542,0.440353127623671,"Not significant",9.12220309810671,18.9869079443416
"PHF13",25.3601337758383,0.901901302843765,0.237044041669146,3.10447473009155e-45,9.25339487341132e-44,"Significant",6.54044750430293,6.95958141979117
"THAP3",18.6677529700789,0.0550714714808266,0.27936024091224,0.0405859193440962,0.0539138129026083,"Not significant",4.64716006884682,8.57495373226404
"DNAJC11",148.158421193389,-0.610416056074745,0.128824767319583,1.60565080229613e-19,1.2675396682005e-18,"Significant",20.6540447504303,41.7049375099961
"AL591163.1",0.966952659539098,-0.402156834345173,0.825455106334667,9.48900331648474e-06,2.17452316762313e-05,"Significant",0.172117039586919,0.712865857838097
"CAMTA1-DT",5.06173474240394,-0.99572580091696,0.709797503814829,0.00564593403857467,0.0086412212936319,"Significant",0.516351118760757,2.85146343135239
"CAMTA1",1619.82320775733,-1.08566613015199,0.118385592401792,3.0006068766397e-20,2.48786791035457e-19,"Significant",65.5765920826162,84.7464985034387
"AL512330.1",7.66066456623105,-5.15174967599871,2.38845954278274,1.95534099469469e-06,4.88525829603831e-06,"Significant",0,6.07763840336326
"Z97987.1",1.68346500960799,-1.94776449611138,1.8388460481899,0.00517041572705489,0.00795878634516113,"Significant",0,1.56510613018941
"AL359881.3",1.44446769245413,0.206568779045918,0.685714006027183,0.0480068377972977,0.0629689407108102,"Not significant",0.688468158347676,0.831676834144447
"AL359881.1",1.44018034733361,-0.212980200823346,0.718652020968185,0.00144392287949084,0.00242493778581845,"Significant",0.516351118760757,0.959627116320515
"VAMP3",76.7102585302516,0.886735832587497,0.15284199400542,2.7035828606788e-14,1.45488612070943e-13,"Significant",18.2444061962134,21.4316722644915
"PER3",518.043115081313,-0.248626414932522,0.237897653741015,0.283297409859946,0.322025518119446,"Not significant",40.1032702237522,68.0581259853314
"Z98884.1",16.1421996436244,-0.112146690028154,0.444761744305433,0.648296483326082,0.68358988452715,"Not significant",2.40963855421687,6.60543331733955
"UTS2",8.30087626781516,0.211561402063258,0.591771737523154,0.575986943697598,0.613839835955591,"Not significant",1.20481927710843,3.36097973358923
"TNFRSF9",0.965235727697746,0.11651496234213,0.752326919125849,0.0483531612116718,0.0633817149403875,"Not significant",0.344234079173838,0.587200402129458
"PARK7",75.4862680478108,0.316936023463692,0.171630817247304,0.0462454044085725,0.0608300444457321,"Not significant",16.8674698795181,26.5565380309366
"AL034417.4",7.92275975383978,-0.838084238425804,0.523488823614977,2.61859546301838e-05,5.64757268044472e-05,"Significant",1.20481927710843,4.40743025567208
"AL034417.3",3.17636619214551,-0.445647084980515,0.599036292525082,3.3350113854836e-08,1.02332604950805e-07,"Significant",0.516351118760757,1.95124180318505
"ERRFI1",82.9942069455523,-0.71485337916855,0.1889179824896,1.01479338793607e-06,2.63153320218221e-06,"Significant",9.12220309810671,27.3745059062764
"AL034417.2",21.986602982991,-0.381174090851618,0.310902827117639,0.0283051031892543,0.0386081073974169,"Significant",3.44234079173838,8.6412136998195
"SLC45A1",26.5560410248058,-2.03626505349301,0.399098313459233,2.75688527521935e-52,1.07193460156327e-50,"Significant",2.06540447504303,15.2626408024311
"RERE",2055.16587091306,-0.113433321084848,0.0966907378944773,0.206583459712814,0.241353740648422,"Not significant",82.7882960413081,94.694632942628
"RERE-AS1",13.5446746981329,-0.31250692502511,0.474280517286503,0.427765504434629,0.468625142345696,"Not significant",2.23752151462995,6.2490003884205
"ENO1",148.537206002994,-0.708942989315078,0.300896588485657,0.0118226801281533,0.0171526308765049,"Significant",16.5232358003442,45.9044485571321
"ENO1-AS1",6.04051145040516,-0.0761994722283025,0.73974871025867,1.11515707968937e-09,4.01256313300936e-09,"Significant",0.172117039586919,0.918500239906779
"CA6",1.47538954075928,-0.239301365460393,0.716092366511244,0.00024233235956771,0.000457961574109425,"Significant",0.344234079173838,0.941348504581077
"SLC2A7",0.552253920292194,0.0346877311924566,0.84293480594829,0.110774493822416,0.136405102030997,"Not significant",0.172117039586919,0.324445358375031
"SLC2A5",50.2930888777987,-1.5257239141485,0.653640746218621,0.00472269823363485,0.00731848264139085,"Significant",2.58175559380379,13.0075170790778
"GPR157",13.9893347450922,1.72768345023798,0.300531004580763,4.12881091576119e-13,2.00933407746114e-12,"Significant",4.30292598967298,3.15534535152055
"MIR34AHG",91.8713582359932,-0.356295221854619,0.197942446920587,0.0246920946049716,0.0339770629914491,"Significant",10.3270223752151,23.709644252519
"LNCTAM34A",8.181120856872,-1.937790280645,0.703277832545002,3.27475286480732e-12,1.47903236617711e-11,"Significant",0.688468158347676,5.73262960678136
"H6PD",110.110404137078,-0.0990494490901965,0.150222633439832,0.121124104482157,0.147933165622739,"Not significant",18.0722891566265,31.6060045239564
"SPSB1",130.428280844732,0.518278389153507,0.29136865392357,0.0357649817683099,0.0479621919101329,"Significant",17.2117039586919,25.8459569995659
"LINC02606",2.46936595814271,-1.14830173306769,0.969954462243273,3.81995448010237e-06,9.22020144178142e-06,"Significant",0.172117039586919,1.60394818013572
"SLC25A33",86.0101025252991,-0.754989261838322,0.242832788206973,9.76998771574656e-05,0.000194749368722101,"Significant",11.7039586919105,30.4544519843718
"TMEM201",16.4552297142233,-0.734093598581907,0.36027901603121,1.71693681211641e-10,6.66784747949384e-10,"Significant",2.58175559380379,8.6412136998195
"PIK3CD",119.065875151806,1.81542682294667,0.283065745046251,3.76888801194361e-11,1.54936565565951e-10,"Significant",19.9655765920826,14.9656133616652
"PIK3CD-AS2",8.49183958433496,0.881986538242307,0.581416762326952,9.1368584884922e-05,0.000182786285120343,"Significant",1.54905335628227,1.70448054470263
"CLSTN1",353.834238426078,-0.449991371571006,0.120352043653559,3.24474801692177e-05,6.90991012742819e-05,"Significant",38.0378657487091,61.5303767678845
"CTNNBIP1",81.6092278828278,-0.0925091010764518,0.176732473265669,0.00664643541373015,0.0100549529014567,"Significant",13.5972461273666,28.8230858866269
"AL357140.4",1.86586712312423,-0.527091080480217,0.757770542174894,0.0020644114681395,0.00338238887776743,"Significant",0.344234079173838,1.40516827746933
"LZIC",90.918407334988,0.342364289500334,0.141504944663487,3.6885281574822e-09,1.26036000827084e-08,"Significant",16.1790017211704,25.8710900907076
"NMNAT1",44.8661659174224,-0.670955463309958,0.252683531139966,9.09814587727926e-05,0.000182107940057515,"Significant",6.88468158347676,18.3425868805264
"RBP7",7.39121663010895,0.126365426483279,0.464447049403014,0.0880531414488564,0.110562606663211,"Not significant",1.37693631669535,4.03271871501359
"UBE4B",559.258717757956,-0.405328241665554,0.099937263071829,4.87794915899206e-06,1.16231092601209e-05,"Significant",49.9139414802065,72.9956359814472
"KIF1B",1338.28927949148,-1.4132866862791,0.108219601067796,1.58387201932105e-40,3.80992151203442e-39,"Significant",63.1669535283993,86.8942353828227
"AL139424.3",6.4670208754253,-1.92515911463365,0.794904842164659,9.02806929061873e-10,3.27426191131712e-09,"Significant",0.516351118760757,5.33050014851372
"AL139424.2",7.83347856641294,-3.51036193302639,1.18776850495465,9.42205343084945e-28,1.22055650883669e-26,"Significant",0.172117039586919,6.83391596408253
"PGD",37.2643686418511,-0.885686389458796,0.275094218597765,9.95739916462288e-08,2.89379970590797e-07,"Significant",5.16351118760757,17.053944752896
"CENPS",19.227485572123,-0.961496303076236,0.367044704181379,7.87635414718927e-09,2.59533141776407e-08,"Significant",2.92598967297762,10.057806109626
"CORT",13.2240539742163,-1.02925419532933,0.795402622648351,0.0596284882806136,0.0770259209698153,"Not significant",0.860585197934595,3.68085543902941
"DFFA",76.5844951520351,-0.00520051728869726,0.157139944148263,0.00224026039479252,0.00365190060351292,"Significant",14.6299483648881,26.4651449722394
"AL354956.1",0.953330466636031,-0.0567122367697343,0.8380173921653,1,1,"Not significant",0.172117039586919,0.434117028811662
"PEX14",196.497957799313,-0.405819526728263,0.110656465114272,2.42971889454668e-12,1.10774600843254e-11,"Significant",24.4406196213425,45.4863253135924
"AL139423.2",1.17433922331948,-1.33656173194947,1.50284036319429,0.0152376746866949,0.0216951775298185,"Significant",0,1.11042566317088
"CASZ1",17.309504684899,-0.484898602050694,0.343936954673206,0.00246361227677982,0.00398754665563163,"Significant",2.92598967297762,4.19722622066854
"AL139423.1",0.938477955129535,0.214312022173994,0.787237363756989,1,1,"Not significant",0.344234079173838,0.461534946420819
"C1orf127",1.02063339343121,-1.38244327123724,1.42494109794107,1.46492965356895e-13,7.44786932184322e-13,"Significant",0,0.90936093403706
"TARDBP",155.229712913605,-0.120676840708714,0.150520582864058,0.382327920020976,0.422823257109291,"Not significant",22.8915662650602,43.5579317750817
"MASP2",24.5844012989307,-0.809474965725543,0.553263076151673,0.0789532092565986,0.0999967960974531,"Not significant",2.75387263339071,12.2421002124889
"AL109811.2",24.5750286395431,-0.916479520714969,0.413206017032157,0.00773834153521227,0.011571090307302,"Significant",3.09810671256454,12.7561861676606
"SRM",47.7202278069864,-0.528060672461204,0.244946602413756,0.00288796850561782,0.00462639697084307,"Significant",7.91738382099828,19.6997738021797
"EXOSC10",144.725294045899,-0.450096056958877,0.13351230669076,4.90322403855438e-07,1.31956497343368e-06,"Significant",22.2030981067126,42.9638768935499
"AL109811.1",18.1843034400101,-0.860382074805655,0.388566463076648,8.57588506745956e-05,0.00017226492550882,"Significant",2.06540447504303,9.83160828935042
"EXOSC10-AS1",0.766755197849273,-1.02719551572401,1.24005090051084,3.50006728908616e-09,1.19895138656126e-08,"Significant",0,0.669454154956931
"MTOR",274.8977923444,-0.45125377431762,0.110740730927701,3.56020348900147e-07,9.73515913634694e-07,"Significant",33.2185886402754,54.8221262595106
"MTOR-AS1",4.86192544933983,-0.142884735572439,0.678320760854856,0.398930757629682,0.439747182626448,"Not significant",0.688468158347676,1.855279091553
"ANGPTL7",4.10632922502071,-0.563940524398235,0.670482455725076,0.0712816105169079,0.0909515225339652,"Not significant",0.688468158347676,2.6298352640117
