"","baseMean","log2FoldChange","lfcSE","pvalue","padj","sig","pct_in","pct_out"
"PRKCZ",644.727951364023,-3.07671775049757,0.20641745633727,3.85991281736368e-46,4.41857162168963e-45,"Significant",7.02865761689291,46.9563603584495
"AL590822.2",18.3133515402189,-3.11834022210068,0.610240977932889,3.67566656335016e-09,9.58773266223264e-09,"Significant",0.180995475113122,5.45362956678509
"PRKCZ-AS1",2.03363355721989,-1.06936455302991,0.67611347489309,0.000736031351453898,0.0012093115242011,"Significant",0.0754147812971342,0.575322127366244
"FAAP20",98.7570418641092,0.197905369657371,0.14335232518804,0.0553067201788452,0.0711555921218091,"Not significant",4.96229260935143,13.9482475210775
"AL590822.1",13.3335913048004,-1.41574424098567,0.355785438665401,9.36230245261212e-08,2.19599525885474e-07,"Significant",0.316742081447964,2.99326581473037
"SKI",2144.59460004918,2.18444889936955,0.108302693101845,2.56011091362599e-84,6.95590294948241e-83,"Significant",68.9291101055807,50.2995917068774
"AL590822.3",2.39865400534672,-0.872581793968453,0.694157980112657,0.0853407264702825,0.106720898385571,"Not significant",0.0603318250377074,0.580624635452569
"MORN1",231.901250476635,-0.33238610367057,0.130354013060128,0.00736254255488371,0.0107165997839763,"Significant",9.65309200603318,28.092687841349
"RER1",294.631945073516,0.750549642100586,0.140143623725495,6.47789881377545e-08,1.53996167094536e-07,"Significant",17.1191553544495,30.4523039397635
"PEX10",67.4542355694105,-0.0936318842210718,0.193211721772695,0.584327684214144,0.61763309429935,"Not significant",3.2579185520362,11.6045389469219
"PLCH2",68.5639276195093,-4.78668265474807,0.389425201553108,4.08645493727993e-71,8.36267098530077e-70,"Significant",0.392156862745098,17.3895752691023
"PANK4",52.626664688401,-0.601433686192332,0.180637567851113,0.000238277496552445,0.000413221349552075,"Significant",2.35294117647059,9.99522774272231
"HES5",31.7074320664003,-4.88457333285504,0.756816050658664,7.52744403687527e-14,2.64070403654733e-13,"Significant",0.271493212669683,7.08149954928681
"AL139246.5",34.1173652870606,-3.30923936346486,0.377856984178343,2.18497010277346e-28,1.45446069872028e-27,"Significant",0.407239819004525,8.84723474203298
"TNFRSF14-AS1",13.5176863240355,4.68203696369779,0.440399295307172,4.55215709467208e-29,3.11223792946265e-28,"Significant",1.07088989441931,0.145818972373933
"TNFRSF14",55.2865500501547,2.84399281851543,0.268257790685252,3.82174972788946e-26,2.3396209790641e-25,"Significant",4.17797888386124,2.0388143591919
"AL139246.3",0.965175170512766,0.478441408453324,0.657505413408188,0.387947084485061,0.427934028211402,"Not significant",0.0754147812971342,0.156423988546583
"PRXL2B",17.450026543913,-2.08471190331812,0.332773163925174,7.20451116376727e-22,3.73634714898113e-21,"Significant",0.482654600301659,4.88095869346201
"MMEL1",3.21364077985105,-0.453911934497001,0.516014189877801,0.225193817701861,0.261763343833691,"Not significant",0.120663650075415,0.654859748661117
"TTC34",35.2456886250813,-1.25470575621045,0.218598955002906,1.3832710439007e-12,4.51474644730403e-12,"Significant",1.11613876319759,7.72840553581844
"AC242022.2",0.994737597234573,-3.14205693069623,2.03806138388008,4.01149531199073e-06,8.23521828836509e-06,"Significant",0,0.360570549870089
"PRDM16-DT",143.904823381257,-6.04112915321262,0.51990911434326,1.0039560895081e-38,9.26485729556547e-38,"Significant",0.437405731523379,15.5522562171907
"PRDM16",401.711598842067,-5.37572379504747,0.413613760763152,3.31410779613686e-33,2.59338917300107e-32,"Significant",0.85972850678733,21.7800519645792
"AL590438.1",1.14442161628298,-1.58567366809977,1.14156652006986,0.00533559683542953,0.00790816332918675,"Significant",0.0150829562594268,0.326104247308977
"AL354743.2",6.40974531813534,-4.52914780279304,1.38600087180674,1.47404211381006e-06,3.13768570632446e-06,"Significant",0.0150829562594268,1.74187390635771
"ARHGEF16",3.06524329327978,-1.30794345113227,0.746464588720066,0.0148955356704669,0.0207833521331218,"Significant",0.0603318250377074,0.623044700143168
"MEGF6",18.8877070166856,0.430839250521872,0.32816975924854,0.149135584796741,0.179416521176199,"Not significant",1.34238310708899,2.5186913410043
"AL513320.1",13.3044139081359,-1.33510471452307,0.480066864626579,0.00112220763001444,0.00180680528472903,"Significant",0.361990950226244,3.45723527228379
"TPRG1L",66.1953091787978,-0.565229588205791,0.249743432557046,0.0161613402359436,0.0224427408010743,"Significant",3.19758672699849,12.4158226841296
"WRAP73",91.7454679612935,0.223066693758214,0.154361830230051,0.143321260522322,0.172840878239984,"Not significant",5.29411764705882,14.1152765257967
"TP73",3.91127335309156,-0.785550714023505,0.479124265453084,0.00527159658100714,0.0078205287760112,"Significant",0.135746606334842,0.925287661063683
"CCDC27",1.78029289596641,-1.05515408849751,0.674688330493146,7.85187024623295e-05,0.000142832200884895,"Significant",0.0603318250377074,0.524948300546158
"SMIM1",3.53408963971089,2.7234340349261,0.554163933112781,9.05395669313778e-10,2.46440715058976e-09,"Significant",0.346907993966817,0.169680258762395
"LRRC47",94.1786930561379,-0.329894196308934,0.131299462562137,0.00430454833892466,0.00645469294951219,"Significant",4.69079939668175,16.6233628506283
"CEP104",412.102745884094,-0.423783016410712,0.114982181428429,0.000186783802842919,0.000327565114609578,"Significant",14.4343891402715,44.8857309507397
"DFFB",242.648015477097,-0.775319008863361,0.16036117669433,6.66226764728167e-07,1.4603455134608e-06,"Significant",8.70286576168929,31.4359191897768
"C1orf174",55.2467545871729,1.0259462525794,0.125919020936257,6.31095163780881e-20,3.01817057727536e-19,"Significant",4.25339366515837,6.79781536666843
"LINC01134",10.534248577708,0.196046456521091,0.292300145769681,0.48595322782905,0.523675361537041,"Not significant",0.603318250377074,1.64642876080386
"LINC02780",2.11703824619335,-0.231252661813702,0.547348326529945,0.335141529664898,0.37480837109416,"Not significant",0.105580693815988,0.392385598388037
"AL805961.1",0.711805029024997,-0.708993058592091,0.920982215238973,0.459350001968303,0.498155708980414,"Not significant",0.0150829562594268,0.16437775067607
"AJAP1",583.374827677106,-5.31676364203236,0.277474059654206,1.74237881522715e-73,3.75734005538193e-72,"Significant",1.74962292609351,42.9980380720081
"Z98886.1",1.7050834158703,-1.49336832172229,0.940869209827371,0.00356251875970665,0.00540500273893424,"Significant",0.0301659125188537,0.509040776287184
"AL365255.1",70.0602931054492,-4.88291584183002,0.414943496903843,9.37350090534453e-57,1.37769251722464e-55,"Significant",0.226244343891403,12.35749509518
"NPHP4",608.475969046194,-0.962500074313045,0.109374147072051,5.75108179368782e-19,2.64114074494966e-18,"Significant",17.10407239819,43.5574526751153
"KCNAB2",421.670393308693,-2.20444224459219,0.183722328215505,1.7754161247057e-32,1.35435057231115e-31,"Significant",6.42533936651584,35.4817328596426
"CHD5",116.795007347235,-4.01043194500845,0.290233649396507,9.43213320150707e-53,1.26998599014764e-51,"Significant",0.799396681749623,18.314862930166
"RPL22",319.42371018892,0.451954420989176,0.254003864961283,0.068000481512644,0.0863868642100972,"Not significant",15.5806938159879,30.0307545469007
"RNF207",54.1708049990434,-2.17942491294004,0.233380920152101,1.66686284985436e-27,1.07571212872432e-26,"Significant",1.07088989441931,12.7074606288775
"ICMT",105.940022281236,-1.06082806475013,0.193451343106299,1.36114801980047e-08,3.40711661150093e-08,"Significant",3.54449472096531,18.7576223553741
"GPR153",15.9456363961922,-1.9645060724741,0.352801581064251,7.38940846036203e-15,2.74925904787529e-14,"Significant",0.377073906485671,3.63221803913251
"ACOT7",244.351243185169,-2.58983119782546,0.17450210790154,4.26707786854726e-51,5.51144020720174e-50,"Significant",3.710407239819,36.9266663131661
"AL031848.2",6.45607827487365,-0.383599226844514,0.356046259173674,0.0282275386190224,0.0379637640382741,"Significant",0.331825037707391,1.45023596160984
